scene_id,num_lanes,num_lane_boundaries,num_road_boundaries,num_crosswalks,num_stop_signs,num_speed_bumps,has_dynamic_lane_state,num_objects,num_moving_vehicles,mean_vehicle_speed,p90_vehicle_speed,heading_dispersion,num_candidate_interactions,num_lane_changes,num_merge_candidates,num_crossing_candidates,num_turning_tracks,mean_min_ttc,mean_min_thw,parallel_lane_ratio
a329746010b7b601,36,59,16,2,0,0,False,33,3,3.6713032871303874,8.520861517269106,0.8964526275012024,1,3,0,0,2,1.8113630154704206,1.6866889967336043,0.04424778761061947
b52379584679d56e,88,197,48,0,3,7,False,76,9,13.187203245057304,22.011857391976864,1.4168951434671622,4,3,0,0,3,0.667921556866192,0.2818568339620105,0.19258202567760344
b5dbfb54f5715e4f,78,135,32,0,4,5,False,21,18,21.111934020867732,23.121652859295406,0.8152444591674031,9,7,4,0,1,14.8955176815309,2.556168097452446,0.8369341563786008
b7064e6685804821,742,1184,113,17,11,2,False,106,28,15.17297997421726,18.902367876556177,0.6820644013128626,16,16,4,0,2,13.609861368704772,2.7415169559014387,0.8518052057094878
bf888ce2b36e257f,109,208,40,2,1,2,False,33,29,5.8783634983517254,8.682409020766475,0.13637242232534463,38,11,9,0,1,5.103976882587246,1.895743525977118,0.9888119339371337
c143e21cbe93c256,88,144,44,0,6,5,False,42,41,9.638295860422435,20.057269849635837,1.4011485977683908,17,5,15,0,0,3.437488721728851,3.8150888178790194,0.6874255065554231
cbb1e190d7ea446,16,39,14,0,0,0,False,68,67,8.063123348457589,26.6133497778484,0.8005933481522598,63,5,8,0,1,4.149346522991134,3.28339309035375,0.8577105014191106
d05723952bd7bff2,56,126,24,1,2,1,False,61,47,4.201032506124414,9.811610372767708,1.8727851526011965,48,6,10,0,4,4.572851070098077,5.588867821015249,0.5857878475798146
d3dccf6626e0819a,82,233,54,1,2,1,False,81,78,27.399963534737527,30.211518532616378,1.2068900714641764,7,16,10,0,1,11.809069158887132,4.3611910393889,0.7408138101109741
d477092db5640711,58,137,44,4,1,0,False,71,71,16.20950109196719,29.296785533284346,1.2230801593273843,69,17,18,0,0,5.791046223462039,1.1506895646540312,0.7367139959432049
e0fa9150dfdb1a55,41,109,28,0,0,0,False,57,56,7.6368810015554365,19.98235650880738,0.5682939791499549,72,11,14,0,0,6.40876375728575,2.1937598913500937,0.9054054054054054
e175e68c2868c94c,36,111,26,0,0,0,False,47,47,19.92634541536526,30.632946563976308,0.7665062826992926,25,18,7,0,7,6.141603299875193,1.0828981224572012,0.7778487073092882
e2c7a8cffeb14849,111,202,34,0,6,6,False,8,8,12.130797192357857,22.8310360698895,1.7178080516772982,3,2,3,0,2,0.4313781989564016,2.0295626880683675,0.010355029585798817
e7dba5a1c74ebd31,179,298,66,0,10,9,False,17,13,19.384879031526307,21.527457801525323,0.4337329775446364,15,8,7,0,0,8.721218840869936,1.5908695825824164,0.9545454545454546
e92a2a12eae2bac5,32,97,30,1,0,0,False,89,89,11.667254950038828,28.750685393395788,0.9602101456621743,7,40,28,0,0,1.7210339338761398,4.500468874774832,0.8144285093437635
ef903b7abf6fc0fa,58,121,24,6,2,1,False,23,10,3.7974310616992955,10.270146354271688,1.4210924254807054,11,3,0,1,1,1.3741628848990168,1.9576399065895949,0.0
f0eac0d6ba962d9a,179,270,39,3,12,14,False,27,4,6.278400078782666,15.530916108710628,1.2416814333106267,1,2,0,0,2,0.8346537256778666,1.0038240265435479,0.0
f5255b409aa953e5,74,80,28,0,3,7,False,52,8,4.967205396738799,9.722309648724114,1.693714804625047,2,3,1,0,4,0.6111243475429888,0.8128090855886823,0.2427007299270073
1731cd77667acc22,81,172,38,1,0,0,False,149,147,10.676766655726155,25.74798533729354,1.5352128407054753,78,42,32,0,3,3.830119723075024,2.331334851183539,0.6538419259096405
1b867b29ea6e9190,32,54,14,0,2,1,False,143,15,8.008185531094181,11.944457683003304,1.6563631620675163,8,6,1,0,4,0.5632226371362661,0.8984940697559839,0.5681581685744017
1c989e31a19278dc,45,55,17,0,3,4,False,14,2,6.459008303220686,10.683323550129547,1.6848372012985078,1,2,0,0,1,0.7025388886902776,0.44037913223346775,0.04153354632587859
1f90e12d8faf2cfd,142,373,63,6,7,1,False,64,46,5.264957817059675,14.844380269222638,1.1451338148169954,54,11,5,0,3,5.773012001920557,3.6070258603792693,0.4088495575221239
25f57f7ef66cdfe6,75,76,32,0,5,8,False,23,2,7.139889002226455,10.6948718314653,1.646126634555299,1,2,0,0,1,0.8578469048834756,0.5375623595818908,0.033112582781456956
2bea07fe56941cff,62,99,28,0,2,0,False,77,6,6.351840461903064,12.608225119192536,1.7853097626856322,1,1,2,0,1,1.0641967583241612,10.0,0.0
3c5f08697c812169,183,329,47,3,8,9,False,44,19,8.641710044296051,19.43280299777508,1.8418474959999767,4,5,1,1,6,4.479530495487087,4.091855132311863,0.0
4379d0f2ea5c280a,36,85,24,0,2,3,False,56,56,13.977164070638068,29.533353256329374,0.9900682897280562,55,45,5,0,0,3.510608714142155,1.7633795293178371,0.7989240080699395
471f828d1efb344f,226,411,97,8,6,2,False,76,24,5.168836091340148,9.8540395264247,1.8349194360358672,14,14,2,1,14,2.187209422539801,2.8675310180207276,0.06676069581570286
482aaff4d9ac2591,95,142,37,1,7,9,False,22,5,5.157651995530594,10.541751226947804,1.3552943189587212,0,3,0,0,3,0.0,0.0,0.014285714285714285
4da6ed09b850802e,68,105,36,5,6,1,False,53,5,6.625064806574421,10.157506481612197,0.9903560082996931,0,2,0,0,2,0.0,0.0,0.5038759689922481
52a1ed83a4eb7be6,73,156,44,0,7,7,False,70,11,5.236052797359328,9.174373835687293,0.9326981308947141,2,4,0,0,5,3.0927811228333795,5.309275040667584,0.402676399026764
546d706d9c66dda0,253,397,92,3,14,4,False,60,11,3.532591550510236,5.925131903907282,1.5423647561927605,2,7,0,0,7,30.8372095707927,5.3877943363225755,0.08976833976833977
61971456e4796b97,35,84,23,0,2,3,False,71,70,14.020712772068851,25.59447889287355,1.1717814551490169,25,48,9,0,1,9.9604557695886,2.1062096899614584,0.6833749149466999
7ead84feeca5eb12,315,598,90,6,8,20,False,38,12,19.807324371885393,22.681025580488537,0.6047948537441741,5,2,4,0,0,3.175982256184236,2.155588964123526,0.8971539456662354
83add332a438dc74,101,217,53,0,0,8,False,103,103,16.299596632724345,29.983155707298565,1.1205949843313059,28,9,25,0,2,8.823215876010066,1.5049858260665396,0.7666294464826926
86f0438d0709e6af,64,136,32,1,1,3,False,156,146,14.0383773846919,19.291749311389882,1.2257398365979628,14,6,10,0,1,12.687311787304271,5.196637593054028,0.7331641616240484
95b3427306fdb8d2,34,87,24,0,1,0,False,58,57,9.949521342450195,26.877356596757558,0.8131119946673974,99,11,14,0,0,2.3351294988422437,2.991119706538404,0.8592866887546288
960b58e998837283,43,87,14,2,2,0,False,28,17,5.602230607299294,10.209880636148235,0.050647620074511304,12,4,6,0,0,1.7867233198398729,5.121552411667383,0.9693775100401606
9900e1cdd37e0e3d,20,69,18,6,0,0,False,43,43,12.962834560189304,28.380018327810397,0.8175050453177267,47,7,12,0,0,2.5231184156734736,0.8563264474021942,0.8579756226815051
9b25cb6d868f6aa3,25,88,18,0,0,0,False,103,103,16.790294339226275,29.157092960228677,0.9775980826719818,27,21,26,0,0,8.992654485680251,1.8558718080085224,0.8089989430771554
9f16727796ee6546,102,165,31,5,8,2,False,9,3,5.052621569668771,10.581062270138634,1.237314392732862,0,2,0,0,1,0.0,0.0,0.01050420168067227
a738ba76afc4ebb5,154,335,47,0,4,8,False,16,6,17.686224217759037,21.32996656411199,1.1132595115190755,0,2,1,0,1,0.0,0.0,0.7552182163187856
a82989ac7dc8a60,74,123,24,3,7,2,False,45,23,4.330816279820483,10.196116835590392,2.0195167580946847,11,6,3,1,3,6.9742008665297766,2.792689108953807,0.0
aa42eb11e63baa94,36,88,26,0,2,3,False,75,75,16.278405894034236,27.752324805593574,1.4278851109387192,27,62,10,0,3,12.009682071168196,2.2652129666341034,0.6192560175054704
ab1fed29a8241c0e,52,125,20,0,7,0,False,46,5,4.638515110945136,7.7600318699779045,1.1649030414262986,0,2,1,0,2,0.0,0.0,0.033419023136246784
af5679ec5ad874f0,232,427,75,5,9,14,False,81,36,19.63765010889236,21.520258187631242,2.3995909425927078,18,4,9,0,3,8.952461138185411,3.7191374356752585,0.0035175879396984926
b17899929437a761,265,471,57,4,2,10,False,88,59,12.63711692516092,21.325497965146695,1.657717731607032,20,7,8,0,2,9.094461678485924,3.8912891879971285,0.6240506329113924
b613321d18be72a1,40,73,20,0,3,1,False,35,19,6.604410678166052,11.338392143098863,1.856720966365312,31,6,3,0,2,6.953074716396194,2.84755983592572,0.0
bdfc063031819c79,87,128,36,0,2,3,False,22,12,19.867313443111303,22.63308043680211,0.3046474553552631,13,8,5,0,1,7.614944088226465,1.8696213029550068,0.9693218514531755
c31489c3ed81647e,230,367,34,2,1,4,False,63,12,2.4468395641498604,6.086545581316277,1.080673345249254,5,4,0,1,6,3.4964048652903195,1.9175904368900647,0.010752688172043012
cfdce528781c15dd,36,49,8,0,2,0,False,20,12,6.462719759878899,13.336722728334083,1.6395235306901967,17,6,2,1,2,8.209835725646817,3.999128630634968,0.0
e14401b73c625479,54,73,18,3,5,1,False,44,8,6.872180378091784,11.9477635251,1.4515935273426421,2,4,1,0,2,0.6637081226563503,0.4628320989478766,0.011795543905635648
e4c2e215182cf26c,49,101,20,2,3,0,False,36,25,3.416746991114996,7.5568147082150805,0.0878723890754491,29,2,3,0,0,10.10092432009332,3.84117780626616,0.9769462078182426
1181933ade327964,84,128,41,2,6,6,False,28,5,6.061350670976091,10.670192374499468,1.2239683046971945,3,2,1,0,1,21.301737241628093,6.805738870067308,0.015384615384615385
172d74da9ec4f191,69,118,28,0,5,1,False,42,6,5.641276508751809,9.892509225231708,0.7210874061692597,0,1,0,0,3,0.0,0.0,0.04076086956521739
1b8d1ad10f5faaac,125,188,30,3,8,7,False,19,6,6.414322381006166,10.678254889918213,1.212811757641344,0,5,1,0,4,0.0,0.0,0.106544901065449
22bb7b8a5a440146,82,116,27,1,2,2,False,17,2,3.9347082018885606,7.309161512311649,0.6557678002922126,1,2,0,0,2,1.6699177861537262,0.7802297965515873,0.07575757575757576
3271cbd440d1ceee,146,310,43,0,1,0,False,174,148,7.506109832782298,18.852614071886237,1.5889913262732231,29,27,21,0,12,11.714676811932566,2.62413311559784,0.07430150445194965
37fce125c09e3c42,92,139,36,0,4,6,False,23,4,6.239238635043621,13.615282010092656,0.80004775658219,0,2,1,0,1,0.0,0.0,0.02056555269922879
3e9f83c50aed1bc9,69,90,29,1,6,0,False,17,5,7.652179138045898,12.744937769096923,1.5867581281796936,2,3,1,0,1,0.5881403797952593,0.6767830175755737,0.2953271028037383
3ebe807c4df75997,61,82,25,0,7,5,False,29,6,4.2408134414147165,10.20503812772351,1.1568464041903443,2,4,0,0,4,1.0545129780895224,0.6697901404817953,0.017980636237897647
3fb2699042f43d52,18,55,22,0,0,0,False,62,62,7.858194816085173,22.762919459320738,0.7718101536315577,22,31,21,0,0,3.024616787818381,3.074295074941617,0.8694395374979926
429f79d85c5e2489,66,111,10,12,1,1,False,10,2,5.138566635566554,10.075426217287314,1.8996596161063497,0,2,0,0,2,0.0,0.0,0.12032085561497326
44560ffd91f7ad39,92,143,50,1,6,7,False,34,3,5.6904174707720285,9.3659633918964,1.475755138208085,1,2,0,0,3,0.8823250290911724,0.8523742921863048,0.02702702702702703
4d0fd53a21fde9f7,24,57,26,0,0,0,False,89,87,6.712551213139583,24.605476318975192,0.7121367661074705,49,36,18,0,0,4.469297589971828,3.0717654549678084,0.8874876009635823
5248ef7c117d5209,242,404,59,1,5,14,False,5,5,19.906792013845248,21.37426313124664,0.6864154479358715,3,1,0,0,0,0.8565707836687327,3.586467708376554,0.8950524737631185
544b5faf4452b2b,96,160,56,2,2,8,False,33,6,7.812647680106437,10.655101778743688,0.9916125029534644,0,2,1,0,1,0.0,0.0,0.25968109339407747
6c967e9f6ec88313,103,121,47,2,7,9,False,15,5,7.429535091946233,11.215721915251317,0.8361368582901484,0,2,0,0,2,0.0,0.0,0.023809523809523808
6f6449fb5b2e2cc,81,159,38,0,3,2,False,53,51,16.21829432555527,30.441502709838147,1.7506462558826035,20,31,24,0,0,4.408504388272047,1.0736413836585172,0.6080751827358162
71bb5b006c7a7978,35,95,26,0,0,3,False,65,65,17.029105154454086,26.578237498390283,1.1042310165680052,41,14,12,0,3,4.8896741279366,1.1816453842880899,0.7618831021150785
72face6636ba0b1d,118,150,43,3,11,7,False,21,3,5.8744452957718964,8.952752379498756,1.0457741156113167,0,2,0,0,2,0.0,0.0,0.2753246753246753
73d572e19cf2d473,19,73,8,0,0,0,False,47,47,30.085284084893527,34.252396236110116,1.1530243620876734,5,8,10,0,0,3.6943525127503007,2.148510483064809,0.7572089711641153
76abfafc4a782b1c,50,71,15,1,4,0,False,2,2,7.17047382384964,11.667517823654846,0.8625892221540478,0,2,0,0,2,0.0,0.0,0.1274787535410765
7d68db684fdfd289,83,96,46,0,5,13,False,42,15,4.012400813927847,11.78815385995407,1.488598601813519,8,5,1,0,3,8.55680439036723,5.037519966431773,0.23851417399804498
8095319e4d5024e5,94,203,30,1,7,0,False,31,22,6.8456205178785785,15.49160982916186,1.4432139054623825,37,7,7,0,1,4.200061285994415,3.070178489272929,0.6480938416422287
8793efa2f8718952,157,304,56,5,5,5,False,25,17,18.84776951855464,23.52357091241999,0.7071251428635861,15,9,1,0,0,9.882165341132984,2.55821582610622,0.8432876712328767
8dd866a01b57f40b,83,130,24,0,4,2,False,26,12,9.704668863936782,20.820117248827906,1.5359227602992929,10,3,0,0,3,0.6952299799510203,2.310800337280169,0.010843373493975903
8e92ca3f7a3a62d3,81,171,35,6,7,3,False,30,16,3.824353907280405,10.01851402844461,1.1753744783119093,15,7,2,0,7,2.0532720093450965,2.3407895398723157,0.10755813953488372
916493cc38e77e0a,38,102,27,0,0,0,False,71,70,5.30993682583903,19.151081767949794,0.4400767873221961,44,11,22,0,3,3.3564753130692613,1.4765393704550525,0.950388334125852
a1d34fc44b18d81a,78,67,33,2,5,5,False,19,3,8.453592838241745,15.14990491876572,0.7227679245750375,0,2,0,0,2,0.0,0.0,0.10526315789473684
a52a8aca1b06d83f,36,87,24,0,2,3,False,74,74,10.448631763291191,23.81985451372379,1.066442793676403,72,48,11,0,2,7.208432570076287,4.479111083024291,0.7437005039596832
a6c2586c75e99d82,49,101,20,2,3,0,False,47,30,5.643499549963744,10.267771481291954,0.6220954054125122,78,5,7,0,2,6.997489597279617,2.7106655425472783,0.8963029756537421
a7545087f82dafeb,201,387,48,3,5,7,False,52,30,8.888800091196337,16.93141711254922,1.191111032118578,87,9,10,5,1,2.657811244141655,3.9296381650774252,0.7074468085106383
b15ba9f872fde55c,73,152,24,0,0,1,False,49,49,21.647482835895968,27.092928871144093,0.28564205454592834,45,11,11,0,0,7.067089144399041,0.6832652988504809,0.980039482342619
c0c8043edff2bd69,71,147,24,1,4,1,False,139,121,13.038846089081085,25.71310094553735,0.8914905632904693,12,23,27,0,1,21.7331385289646,5.213167485251318,0.829709195703432
c687f2fb0d58bc1b,45,96,29,0,0,0,False,49,47,11.124441721739132,17.835637714178805,0.5187293213378713,44,14,13,0,0,9.71297570866011,1.4229394801546447,0.9367987176551408
c97dbd8d47fa1ca5,38,87,22,0,0,1,False,52,50,13.96181371029856,24.920652398772763,0.9986840415205649,30,14,20,0,0,8.271542587166898,1.4872595254361427,0.8026519337016574
da526f0070352192,69,136,35,0,3,5,False,3,3,20.155663031588663,20.47758922215457,0.5780707037697741,0,2,0,0,0,0.0,0.0,0.9230769230769231
dbfb3705f32b1f2e,135,246,53,0,7,8,False,43,42,16.402279021604116,22.199240128962487,2.1620762433322938,25,6,12,0,1,6.1096512517740305,1.599706694656358,0.5238278247501922
de3bae4bfb6e7c48,93,121,60,0,6,10,False,2,2,7.25089416031796,11.180159158132911,1.3995551920234135,1,2,0,0,2,1.8868433929914954,2.5723461614540173,0.24853801169590642
e50e39ac3b7e8cc9,112,145,50,0,9,9,False,17,3,5.420282771966636,8.984041008792717,1.284213930747755,1,2,0,0,1,0.8643725840681667,1.4566262068816913,0.17956656346749225
f8c09a13ee393b21,173,260,53,5,9,5,False,43,5,8.605415308039394,19.0793646612338,1.4861011222636642,1,2,0,0,2,0.9073508464629404,2.214768759781219,0.44148936170212766
11861c6c5d9efebd,122,232,38,6,8,3,False,17,8,5.7832909307692795,10.775001965590002,0.8359410020923994,4,5,0,0,4,2.1457424938016034,4.258832820556863,0.34050179211469533
13b5aa92c58a08a5,54,117,24,2,1,0,False,49,16,19.56300816836149,25.445955681960665,0.6586996561086075,4,4,2,0,3,1.2627510591076765,0.212593101770812,0.9025755879059351
14816378d02555df,95,207,32,6,7,1,False,34,16,4.027373144229055,11.424789025067543,1.945896870448497,24,10,4,0,4,7.3807502490063355,3.933768660779078,0.00667779632721202
2063f1d52629f2b7,117,178,46,0,1,9,False,43,10,4.266229819561424,9.185072597659072,1.7323477574902135,3,5,1,0,5,1.947916243755478,6.836229828250345,0.03288672350791717
20ae0871e1ea6c92,70,136,33,2,2,3,False,8,8,10.198005620225779,23.063765140913798,1.4395412088846657,0,4,1,0,3,0.0,0.0,0.012841091492776886
218a705aedd42af0,73,172,30,0,0,1,False,217,217,19.540345581844207,29.644116984001315,1.8753682295984648,20,13,12,0,0,7.1175171680122045,3.7241533990843037,0.5858900482790843
226ec01480b0c539,33,75,18,0,0,1,False,59,59,12.37506475193149,21.33868154435391,1.1114140682877858,32,11,18,0,0,4.061047627892662,1.4585206517298055,0.7691530220335557
29260c49c19961d1,211,357,54,3,2,8,False,20,15,20.706983522804993,24.256619416319012,0.5502517758466907,11,8,4,0,0,2.3650319719448407,1.9639991886678105,0.929786066922655
2f9c50c92738ee73,152,258,30,5,6,7,False,9,2,6.389520746649589,11.343274441995996,0.6108731703736314,0,1,0,0,1,0.0,0.0,0.027848101265822784
30bf4cc3c242b9c4,122,227,24,3,1,4,False,31,3,3.836599489726589,7.069640455366377,0.9792934110789488,1,2,0,0,2,1.6982635241327158,9.07214564485149,0.3924050632911392
3874a889c613def0,68,137,17,0,1,2,False,19,13,2.4983850626724853,3.483891587364254,0.5461333702696692,22,3,3,0,0,3.302978591735661,4.527714357467153,0.9310816978548608
3c02050c76f1024d,120,159,41,0,6,6,False,22,15,17.161700601229267,21.243166082973897,0.8678560714271316,7,4,4,0,1,1.5117654904686226,0.3575178726985522,0.8028268551236749
4065b2f4cf2defa1,45,88,28,0,3,0,False,9,7,5.473658743008282,11.138234576834948,0.5022354420697513,0,4,0,0,3,0.0,0.0,0.7524613220815752
44c7962b7983b4f7,40,123,27,0,0,0,False,44,44,23.089872375305088,30.641419038108292,0.7213847516410936,29,24,13,0,0,6.166708401019823,1.3209165561009981,0.8807495741056218
454dd15f892d8bba,116,163,36,1,4,4,False,60,44,3.991951762457389,7.211912851184717,0.5184993788831266,66,4,4,0,0,6.000095577651265,2.951007114788263,0.9306870844247431
4d59940ed2422298,117,307,46,1,0,0,False,112,98,29.011169408486236,33.23875622918014,1.2730911924377417,3,18,13,0,3,1.2218113986362027,6.699830171103564,0.7117544297479411
518d25902f0d95,98,169,17,4,5,3,False,40,21,4.111764465193743,10.55074686046929,0.9918148285067988,18,5,3,1,5,3.2572718951744006,4.572584259904598,0.7313778463913547
51a711a0c4613bb1,200,322,44,4,2,12,False,54,23,11.725121151372598,18.840004944195776,1.5438040321431123,9,17,3,1,5,7.606105684839682,4.091138602221653,0.0022459292532285235
565c1c1b6e031c2e,30,89,30,1,0,0,False,79,79,10.130683331599872,27.032747921723484,0.8694488690583161,56,42,26,0,0,8.256042522434399,1.9478143043097613,0.8417071853052404
575b69df420671b9,90,200,33,6,6,1,False,51,33,3.238443182221898,9.69254005554189,1.36852171360422,26,16,8,0,8,9.524191308011165,5.017687497289243,0.2775052557813595
5d4b948d2805140,135,172,30,0,3,9,False,15,2,5.06269088638255,7.9112476310466215,1.2481821918980995,0,2,0,0,2,0.0,0.0,0.2899728997289973
64ab59a734dcb6d2,45,116,16,1,3,4,False,57,50,4.278784298804153,16.08004295767874,1.0456877872222288,28,6,8,0,0,14.209641115236703,5.901134493866023,0.7895167895167895
6914ba23c5ffd8b4,313,486,61,4,3,2,False,59,10,7.541097723413242,19.593892515321066,1.685493972939782,3,6,0,0,6,1.0742464742830136,0.6576328846765889,0.03542857142857143
69f27ebbddb99b2c,97,175,43,5,5,4,False,48,43,5.195700644860629,19.38922843848715,0.7707168269066383,24,6,7,0,1,13.802898443741872,3.0008650620709076,0.8651172893136403
6b1c1b106c54e11d,101,156,21,0,4,7,False,44,25,14.012727474545132,19.60455904507299,1.2070073956074447,25,10,9,0,1,1.0732730903529075,1.1919590278705074,0.738488271068636
7378cc0558a60324,205,349,59,4,2,8,False,46,27,15.522344912064403,19.28948866850399,1.307960035584251,39,4,4,0,1,2.2148828504090887,0.8715121386454165,0.687172150691464
73ad43e6e01e73f8,126,214,23,1,2,4,False,54,44,11.82022384851405,19.125758992209555,1.8847219916748896,40,14,9,0,0,2.287261317453126,1.4049368631378685,0.5830444374409076
76e95e0c2da576e1,242,302,81,4,2,2,False,45,26,14.550965207899061,20.629567333647486,1.3336977686888287,27,3,5,0,2,0.9196859286014152,2.5126460266176194,0.649316851008458
7b71b78b8153f8d1,45,64,22,1,5,1,False,35,8,8.434008141755111,11.229241814254259,1.617982627565753,10,1,2,0,1,0.4215979598205494,1.3288754729459795,0.6318407960199005
7bce51789156e48,81,135,34,2,7,7,False,4,3,10.38741174177037,12.852049962963736,1.0731669527492038,2,3,0,0,2,0.4998336563625554,0.6155531238324576,0.21867321867321868
8132c0f45ff3778e,32,55,18,2,0,0,False,26,3,4.666574571053978,9.045726410299691,0.9956473219542358,0,2,0,0,3,0.0,0.0,0.030232558139534883
8cc400e8c96c5bdf,276,463,71,4,6,5,False,36,30,18.367291353002646,20.90347381980769,1.048340871386302,8,9,5,0,1,4.1326755091298875,2.9892121062121033,0.7674208144796381
914876b02c6e0598,71,141,36,0,3,5,False,17,17,20.8756967415736,22.417606321590043,0.36150554021047,8,11,5,0,0,3.0560170555487804,2.6703531472339854,0.9683944374209861
a235613263c2ce0f,95,124,46,0,7,6,False,27,3,6.0131660383469905,7.841192361279217,0.8370847419621991,0,2,0,0,2,0.0,0.0,0.05721393034825871
ae29db78b72cdeab,91,177,39,0,4,2,False,52,52,17.1022028611916,31.218916397336336,0.9736381265033145,29,26,13,0,0,1.5851644484590595,0.7859947606387125,0.8117200217037439
b3b7cada9aab2fad,64,173,39,1,2,4,False,47,47,25.6826699662919,30.289106811327635,1.3194270768778469,14,28,18,0,7,11.058569745837028,0.21260006113197366,0.5485584218512898
b65e4295a6afd74d,92,141,42,2,4,3,False,54,54,6.706531378058092,9.88439379654807,0.5837913795812267,42,12,10,0,3,12.476711492500892,6.353898368584446,0.9056313665193158
c1689f1b159ec27b,101,199,36,6,8,3,False,31,17,6.435930704344831,11.738651907172137,1.0448561285687699,3,8,3,0,6,1.6629046534714682,1.635979459393704,0.13154069767441862
c9a9be857ebe5650,96,144,35,0,4,4,False,26,25,6.132660035843779,8.619450516803967,0.5090310059775884,22,6,7,0,4,8.66752549909598,3.2987152992454956,0.8977777777777778
cfd17caa4758dbf8,68,163,20,0,7,0,False,129,129,16.704611312831986,29.207353618236272,1.1444279070366519,28,17,24,0,0,4.162879415857488,1.5404333701487043,0.759819903741655
d353400fccc8032a,32,90,26,0,0,3,False,63,63,17.184128397838034,28.78062189157646,1.1718505007138325,19,14,16,0,0,8.434133224156191,2.5242170586704105,0.7489597780859917
d3601494341b106b,186,325,31,4,4,5,False,90,33,14.29010631321492,17.942761489448788,1.3643541112999678,18,23,7,0,4,4.3967222756285675,0.3799669900586469,0.5416178194607268
f1cf1640503de2d0,96,155,29,5,6,2,False,15,4,6.275652160846359,11.308054534887654,1.0649103606842065,3,4,0,1,2,1.1207182484876341,1.2745182786258022,0.13356164383561644
f5340b3e77bc08e0,222,388,73,3,6,4,False,25,24,18.190728801333105,22.77615538748992,1.1031297835996843,10,6,4,0,1,8.519269037697045,2.521600849044669,0.7357102433503112
f80e3bccd74afe00,78,198,18,1,8,0,False,6,6,9.457620286898175,14.195944528899163,0.7412699462588714,2,5,0,0,5,1.337500091054519,0.2773986737849553,0.4486873508353222
f99cb0606af2f1cb,103,158,36,0,10,1,False,62,13,12.318805821608757,15.79626796636326,1.552400835605322,4,1,1,1,1,21.133014673531864,7.16199203132339,0.007847533632286996
fc1c481a2622d234,74,124,38,5,6,3,False,50,5,3.9169976794091936,9.218172780075628,0.8657787877949339,0,2,0,0,2,0.0,0.0,0.011904761904761904
10aff896fd4a98b,154,300,46,3,4,1,False,38,20,14.431661258454966,17.03001447666987,0.9443179156088897,9,7,4,0,1,6.013078322977232,2.4484844859186445,0.7914003486345148
12474cdc692deea,56,145,44,1,0,1,False,81,81,23.49226224697031,29.536467916468094,2.0351835289311495,11,13,21,0,0,12.174920358271605,1.08573121663153,0.5604685212298682
136080328c1c28a3,141,303,94,0,3,31,False,79,5,6.855485632861535,10.119712650022025,0.6976403651752588,1,2,0,1,3,1.5921730803960645,4.044984131626626,0.1989247311827957
19dc5b6a2bb6203e,170,356,39,7,6,3,False,40,28,19.013605805468053,22.22869111982196,0.945554957627592,19,5,6,0,0,12.163017014515539,0.8249154484885135,0.8166739415102575
1c18cfee63e424b2,102,201,27,1,3,2,False,28,14,9.864345402374495,14.441612589792072,0.7235691184709125,12,7,5,0,2,5.442604202629162,1.4334070241258772,0.8305295950155763
1f4cd0a502318b49,173,296,40,5,8,13,False,36,4,3.7247160600645004,9.192312122195956,2.3548036903555323,1,2,0,0,3,2.3617441934346823,1.0643026075037902,0.224105461393597
2000bb47aab15670,17,66,8,0,0,0,False,112,110,25.597605438541265,30.683136052052305,1.5414415824532879,6,19,12,0,0,12.311662625808083,3.4586667508528497,0.6524253731343284
235639a59db65f89,127,227,30,0,2,2,False,51,48,10.566800683587461,19.095555182720165,1.5302706904373622,27,10,15,0,0,6.5747647885,4.751894087807426,0.6381562099871959
23d09b20c4374efe,26,48,28,0,2,3,False,69,7,6.777353459790227,10.462686040897356,1.0732328481332605,0,2,0,0,2,0.0,0.0,0.029055690072639227
27035e59a3bbe613,109,186,28,0,2,6,False,123,20,16.023853702854357,22.475195157468214,1.4393841881852218,3,3,3,0,4,0.38782107863477594,0.3170825428342399,0.0260707635009311
296ab614e99b7836,59,80,24,0,3,0,False,51,10,7.676806222494219,15.9240075336968,1.9781637270289512,6,3,0,0,4,10.824125564978289,3.6608624783736174,0.012693935119887164
2a8e00cb944beb41,56,83,32,0,5,6,False,45,5,5.22595304676557,10.595097078147333,1.3996147120886056,2,4,0,1,4,2.211450341586214,10.0,0.03413654618473896
33a88232e04d0253,105,110,49,0,8,9,False,44,3,7.1628601825981475,11.1832950825791,1.3765466136621332,1,2,1,0,2,0.8388024507973603,1.496835813489951,0.25742574257425743
35c93a73700844cd,138,262,15,8,9,1,False,64,22,6.8903152118173905,13.980656381679415,1.3669104763406519,14,4,2,0,4,1.1732862304600542,2.114314803824578,0.08842105263157894
382348523996862d,53,119,15,1,3,2,False,80,34,4.955257698199789,9.690036981921361,0.6982613408207528,26,16,9,0,2,6.801490010909991,1.5868608616496607,0.8501003152765836
3ce913cbb9447cd1,192,300,52,8,2,3,False,99,99,14.85342003581525,29.37384927135419,1.1475576156342655,70,45,35,0,0,3.999004422689687,1.3004642465968437,0.7589448150394178
52c961471ee5ddb,80,148,34,0,3,2,False,51,51,15.598588037387668,29.81703687151827,1.1056529682020653,36,28,17,0,0,9.792780068161333,2.5368011034601974,0.7716273442226256
